id,default_code,active,product_tmpl_id/id,barcode,combination_indices,volume,weight,base_unit_count,x_studio_item_approved_temp,x_studio_item_approved,x_studio_item_approval_request_sent,x_studio_item_approval_request_sent_temp
product_product_id_133011,33BC 5105,1,Jinasena_MasterData_Stock.product_template_sliding_guide_bar_fixing_plate,33BC 5105,,0.0,0.0,0.0,,,,
product_product_id_133012,33BC 5106,1,Jinasena_MasterData_Stock.product_template_buffer_top_1_2_bl_shield,33BC 5106,,0.0,0.0,0.0,,,,
product_product_id_133013,33BC 5107,1,Jinasena_MasterData_Stock.product_template_buffer_bottom_1_2_bl_shield,33BC 5107,,0.0,0.0,0.0,,,,
product_product_id_133014,33BC 5108,1,Jinasena_MasterData_Stock.product_template_belt_guide_1,33BC 5108,,0.0,0.0,0.0,,,,
product_product_id_133015,33BC 5109,1,Jinasena_MasterData_Stock.product_template_spindle_axel_jet5,33BC 5109,,0.0,0.0,0.0,,,,
product_product_id_133016,33BC 5110,1,Jinasena_MasterData_Stock.product_template_washer_for_d_pulley,33BC 5110,,0.0,0.0,0.0,,,,
product_product_id_133017,33BC 5111,1,Jinasena_MasterData_Stock.product_template_brake_liner_fix_plate,33BC 5111,,0.0,0.0,0.0,,,,
product_product_id_133018,33BC 5112,1,Jinasena_MasterData_Stock.product_template_rubber_protective_pad_bc_jet5,33BC 5112,,0.0,0.0,0.0,,,,
product_product_id_133019,33BC 5201,1,Jinasena_MasterData_Stock.product_template_attachment_plate_l_r,33BC 5201,,0.0,0.0,0.0,,,,
product_product_id_133020,33BC 5202,1,Jinasena_MasterData_Stock.product_template_buch_cutter_attachement,33BC 5202,,0.0,0.0,0.0,,,,
product_product_id_133021,33BC 5203,1,Jinasena_MasterData_Stock.product_template_angle_bracket_2,33BC 5203,,0.0,0.0,0.0,,,,
product_product_id_133022,33BC 5204,1,Jinasena_MasterData_Stock.product_template_slide_pipe_fix_plate_o_c,33BC 5204,,0.0,0.0,0.0,,,,
product_product_id_133023,33BC 5205,1,Jinasena_MasterData_Stock.product_template_tri_reinforcement_plate_o_c,33BC 5205,,0.0,0.0,0.0,,,,
product_product_id_133024,33BC 5206,1,Jinasena_MasterData_Stock.product_template_angle_bracket_2_reinforcement,33BC 5206,,0.0,0.0,0.0,,,,
product_product_id_133025,33BC 5207,1,Jinasena_MasterData_Stock.product_template_pulley_guard_bracket_329952,33BC 5207,,0.0,0.0,0.0,,,,
product_product_id_133026,33BC 5208,1,Jinasena_MasterData_Stock.product_template_sliding_pipe,33BC 5208,,0.0,0.0,0.0,,,,
product_product_id_133027,33BC 5209,1,Jinasena_MasterData_Stock.product_template_belt_guide_2,33BC 5209,,0.0,0.0,0.0,,,,
product_product_id_133028,33BC 5210,1,Jinasena_MasterData_Stock.product_template_spring_hold_plate,33BC 5210,,0.0,0.0,0.0,,,,
product_product_id_133029,33BC 5211,1,Jinasena_MasterData_Stock.product_template_atta_plate_reiforcement,33BC 5211,,0.0,0.0,0.0,,,,
product_product_id_133030,33BC 5212,1,Jinasena_MasterData_Stock.product_template_spacer_for_bearings,33BC 5212,,0.0,0.0,0.0,,,,
product_product_id_133031,33BC 5301,1,Jinasena_MasterData_Stock.product_template_wheel_fixing_arm,33BC 5301,,0.0,0.0,0.0,,,,
product_product_id_133032,33BC 5302,1,Jinasena_MasterData_Stock.product_template_spring_holder,33BC 5302,,0.0,0.0,0.0,,,,
product_product_id_133033,33BC 5303,1,Jinasena_MasterData_Stock.product_template_wheel_fixing_arm_bush,33BC 5303,,0.0,0.0,0.0,,,,
product_product_id_133034,33BC 5304,1,Jinasena_MasterData_Stock.product_template_lock_pin_caster_wheel,33BC 5304,,0.0,0.0,0.0,,,,
product_product_id_133035,33BC 5305,1,Jinasena_MasterData_Stock.product_template_caster_wheel_bracket_1,33BC 5305,,0.0,0.0,0.0,,,,
product_product_id_133036,33BC 5306,1,Jinasena_MasterData_Stock.product_template_caster_wheel_bracket_2,33BC 5306,,0.0,0.0,0.0,,,,
product_product_id_133037,33BC 5307,1,Jinasena_MasterData_Stock.product_template_caster_wheel_bracket_bush,33BC 5307,,0.0,0.0,0.0,,,,
product_product_id_133038,33BC 5308,1,Jinasena_MasterData_Stock.product_template_caster_wheel_fixing_bolt,33BC 5308,,0.0,0.0,0.0,,,,
product_product_id_133039,33BC 5309,1,Jinasena_MasterData_Stock.product_template_caster_wheel_axel,33BC 5309,,0.0,0.0,0.0,,,,
product_product_id_133040,33BC 5310,1,Jinasena_MasterData_Stock.product_template_reinforcement_plate_329967,33BC 5310,,0.0,0.0,0.0,,,,
product_product_id_133041,33BC 5311,1,Jinasena_MasterData_Stock.product_template_washer_for_fixinx_bolt,33BC 5311,,0.0,0.0,0.0,,,,
product_product_id_133042,33BC 5312,1,Jinasena_MasterData_Stock.product_template_spacer_for_bearing,33BC 5312,,0.0,0.0,0.0,,,,
product_product_id_133043,33BC 5313,1,Jinasena_MasterData_Stock.product_template_washer_for_wheel_axel,33BC 5313,,0.0,0.0,0.0,,,,
product_product_id_133044,33BC 5314,1,Jinasena_MasterData_Stock.product_template_chain_with_fixing_plate,33BC 5314,,0.0,0.0,0.0,,,,
product_product_id_133045,33BC 5401,1,Jinasena_MasterData_Stock.product_template_clutch_bar,33BC 5401,,0.0,0.0,0.0,,,,
product_product_id_133046,33BC 5402,1,Jinasena_MasterData_Stock.product_template_adjusting_plate,33BC 5402,,0.0,0.0,0.0,,,,
product_product_id_133047,33BC 5403,1,Jinasena_MasterData_Stock.product_template_clutch_bar_fixing_plate,33BC 5403,,0.0,0.0,0.0,,,,
product_product_id_133048,33BC 5404,1,Jinasena_MasterData_Stock.product_template_clutch_handle_bar_1,33BC 5404,,0.0,0.0,0.0,,,,
product_product_id_133049,33BC 5405,1,Jinasena_MasterData_Stock.product_template_clutch_handle_bar_2,33BC 5405,,0.0,0.0,0.0,,,,
product_product_id_133050,33BC 5406,1,Jinasena_MasterData_Stock.product_template_handle_pin,33BC 5406,,0.0,0.0,0.0,,,,
product_product_id_133051,33BC 5407,1,Jinasena_MasterData_Stock.product_template_clutch_handle_unit_fix_plate,33BC 5407,,0.0,0.0,0.0,,,,
product_product_id_133052,33BC 5408,1,Jinasena_MasterData_Stock.product_template_clutch_handle_unit_fixing_pin,33BC 5408,,0.0,0.0,0.0,,,,
product_product_id_133053,33BC 5409,1,Jinasena_MasterData_Stock.product_template_clutch_bar_end_reinforcement,33BC 5409,,0.0,0.0,0.0,,,,
product_product_id_133054,33BC 5501,1,Jinasena_MasterData_Stock.product_template_swing_arm,33BC 5501,,0.0,0.0,0.0,,,,
product_product_id_133055,33BC 5502,1,Jinasena_MasterData_Stock.product_template_wheel_turn_bush_arm,33BC 5502,,0.0,0.0,0.0,,,,
product_product_id_133056,33BC 5503,1,Jinasena_MasterData_Stock.product_template_seat_arm,33BC 5503,,0.0,0.0,0.0,,,,
product_product_id_133057,33BC 5504,1,Jinasena_MasterData_Stock.product_template_seat_bracket,33BC 5504,,0.0,0.0,0.0,,,,
product_product_id_133058,33BC 5505,1,Jinasena_MasterData_Stock.product_template_seat_rest_plate,33BC 5505,,0.0,0.0,0.0,,,,
product_product_id_133059,33BC 5506,1,Jinasena_MasterData_Stock.product_template_hitch_bracket_329986,33BC 5506,,0.0,0.0,0.0,,,,
product_product_id_133060,33BC 5507,1,Jinasena_MasterData_Stock.product_template_wheel_turning_bush,33BC 5507,,0.0,0.0,0.0,,,,
product_product_id_133061,33BC 5508,1,Jinasena_MasterData_Stock.product_template_wheel_turning_plate_o_c,33BC 5508,,0.0,0.0,0.0,,,,
product_product_id_133062,33BC 5509,1,Jinasena_MasterData_Stock.product_template_wheel_bracket,33BC 5509,,0.0,0.0,0.0,,,,
product_product_id_133063,33BC 5510,1,Jinasena_MasterData_Stock.product_template_padel_fix_bar,33BC 5510,,0.0,0.0,0.0,,,,
product_product_id_133064,33BC 5511,1,Jinasena_MasterData_Stock.product_template_hook_for_chain,33BC 5511,,0.0,0.0,0.0,,,,
product_product_id_133065,33BC 5512,1,Jinasena_MasterData_Stock.product_template_wheel_turning_axel,33BC 5512,,0.0,0.0,0.0,,,,
product_product_id_133066,33BC 5513,1,Jinasena_MasterData_Stock.product_template_seat_frame,33BC 5513,,0.0,0.0,0.0,,,,
product_product_id_133067,33BC 5514,1,Jinasena_MasterData_Stock.product_template_roof_frame,33BC 5514,,0.0,0.0,0.0,,,,
product_product_id_133068,33BC 5515,1,Jinasena_MasterData_Stock.product_template_wheel_axel_housing,33BC 5515,,0.0,0.0,0.0,,,,
product_product_id_133069,33BC 5516,1,Jinasena_MasterData_Stock.product_template_seat_support_1_2,33BC 5516,,0.0,0.0,0.0,,,,
product_product_id_133070,33BC 5517,1,Jinasena_MasterData_Stock.product_template_wheel_limit_rod,33BC 5517,,0.0,0.0,0.0,,,,
product_product_id_133071,33BC 5518,1,Jinasena_MasterData_Stock.product_template_hitch_pin_329998,33BC 5518,,0.0,0.0,0.0,,,,
product_product_id_133072,33BC 5519,1,Jinasena_MasterData_Stock.product_template_hitch_bracket,33BC 5519,,0.0,0.0,0.0,,,,
product_product_id_133073,33BC 5520,1,Jinasena_MasterData_Stock.product_template_roof_inset_pin,33BC 5520,,0.0,0.0,0.0,,,,
product_product_id_133074,33BC 5521,1,Jinasena_MasterData_Stock.product_template_wheel_axel_riding_seat,33BC 5521,,0.0,0.0,0.0,,,,
product_product_id_133075,33BC 5522,1,Jinasena_MasterData_Stock.product_template_rim_fixing_plate,33BC 5522,,0.0,0.0,0.0,,,,
product_product_id_133076,33BC 5601,1,Jinasena_MasterData_Stock.product_template_engine_base_side,33BC 5601,,0.0,0.0,0.0,,,,
product_product_id_133077,33BC 5602,1,Jinasena_MasterData_Stock.product_template_engine_mount_top_liner,33BC 5602,,0.0,0.0,0.0,,,,
product_product_id_133078,33BC 5603,1,Jinasena_MasterData_Stock.product_template_front_plate_angle,33BC 5603,,0.0,0.0,0.0,,,,
product_product_id_133079,33BC 5604,1,Jinasena_MasterData_Stock.product_template_rainforcenent_plate_large,33BC 5604,,0.0,0.0,0.0,,,,
product_product_id_133080,33BC 5605,1,Jinasena_MasterData_Stock.product_template_reinforcement_plate_small,33BC 5605,,0.0,0.0,0.0,,,,
product_product_id_133081,33BC 5606,1,Jinasena_MasterData_Stock.product_template_rein_forcement_plate_l_r,33BC 5606,,0.0,0.0,0.0,,,,
product_product_id_133082,33BC 5607,1,Jinasena_MasterData_Stock.product_template_wheel_arm_fixing_mount,33BC 5607,,0.0,0.0,0.0,,,,
product_product_id_133083,33BC 5701,1,Jinasena_MasterData_Stock.product_template_brake_padel_arm_1_2,33BC 5701,,0.0,0.0,0.0,,,,
product_product_id_133084,33BC 5702,1,Jinasena_MasterData_Stock.product_template_axel_plate_pin,33BC 5702,,0.0,0.0,0.0,,,,
product_product_id_133085,33BC 5703,1,Jinasena_MasterData_Stock.product_template_axel_plate_bush,33BC 5703,,0.0,0.0,0.0,,,,
product_product_id_133086,33BC 5704,1,Jinasena_MasterData_Stock.product_template_mount_pin,33BC 5704,,0.0,0.0,0.0,,,,
product_product_id_133087,33BC 5705,1,Jinasena_MasterData_Stock.product_template_brake_rod_1_2,33BC 5705,,0.0,0.0,0.0,,,,
product_product_id_133088,33BC 5706,1,Jinasena_MasterData_Stock.product_template_brake_padel_reinforcement,33BC 5706,,0.0,0.0,0.0,,,,
product_product_id_133089,33BC 5707,1,Jinasena_MasterData_Stock.product_template_chain_adjuster,33BC 5707,,0.0,0.0,0.0,,,,
product_product_id_133090,33BC 5801,1,Jinasena_MasterData_Stock.product_template_adupter_washer,33BC 5801,,0.0,0.0,0.0,,,,
product_product_id_133091,33BC 5802,1,Jinasena_MasterData_Stock.product_template_blade_fixing_bolt,33BC 5802,,0.0,0.0,0.0,,,,
product_product_id_133092,33BC 5901,1,Jinasena_MasterData_Stock.product_template_roller_plate_outer,33BC 5901,,0.0,0.0,0.0,,,,
product_product_id_133093,33BC 5902,1,Jinasena_MasterData_Stock.product_template_roller_plate_side,33BC 5902,,0.0,0.0,0.0,,,,
product_product_id_133094,33BC 5903,1,Jinasena_MasterData_Stock.product_template_axel_pipe,33BC 5903,,0.0,0.0,0.0,,,,
product_product_id_133095,33BC 5904,1,Jinasena_MasterData_Stock.product_template_tow_bar_bracket_01,33BC 5904,,0.0,0.0,0.0,,,,
product_product_id_133096,33BC 5905,1,Jinasena_MasterData_Stock.product_template_tow_bar_bracket_02,33BC 5905,,0.0,0.0,0.0,,,,
product_product_id_133097,33BC 5906,1,Jinasena_MasterData_Stock.product_template_tow_bar_bracket_for_axel,33BC 5906,,0.0,0.0,0.0,,,,
product_product_id_133098,33BC 5907,1,Jinasena_MasterData_Stock.product_template_bearing_housing_plate,33BC 5907,,0.0,0.0,0.0,,,,
product_product_id_133099,33BC 5908,1,Jinasena_MasterData_Stock.product_template_axel_reinforcement_rib,33BC 5908,,0.0,0.0,0.0,,,,
product_product_id_133100,33BC 6005,1,Jinasena_MasterData_Stock.product_template_attachment_fixing_plate_for_g_b,33BC 6005,,0.0,0.0,0.0,,,,
product_product_id_133101,33BC 6010,1,Jinasena_MasterData_Stock.product_template_handel_box_weld_rod_for_clutch,33BC 6010,,0.0,0.0,0.0,,,,
product_product_id_133102,33BC 6015,1,Jinasena_MasterData_Stock.product_template_l_braket_for_clutch_rod,33BC 6015,,0.0,0.0,0.0,,,,
product_product_id_133103,33BC 6020,1,Jinasena_MasterData_Stock.product_template_chassis_fixing_bar,33BC 6020,,0.0,0.0,0.0,,,,
product_product_id_133104,33BC 6025,1,Jinasena_MasterData_Stock.product_template_gear_box_guide_pin,33BC 6025,,0.0,0.0,0.0,,,,
product_product_id_133105,33BC 6030,1,Jinasena_MasterData_Stock.product_template_hitch_angle,33BC 6030,,0.0,0.0,0.0,,,,
product_product_id_133106,33BC 6035,1,Jinasena_MasterData_Stock.product_template_hitch_plate,33BC 6035,,0.0,0.0,0.0,,,,
product_product_id_133107,33BC 6040,1,Jinasena_MasterData_Stock.product_template_t_pin,33BC 6040,,0.0,0.0,0.0,,,,
product_product_id_133108,33BC 6045,1,Jinasena_MasterData_Stock.product_template_wheel_lock_plate,33BC 6045,,0.0,0.0,0.0,,,,
product_product_id_133109,33BC 6050,1,Jinasena_MasterData_Stock.product_template_spring_holder_330036,33BC 6050,,0.0,0.0,0.0,,,,
product_product_id_133110,33BC 6055,1,Jinasena_MasterData_Stock.product_template_spacer_bush_for_wheel_lock,33BC 6055,,0.0,0.0,0.0,,,,
product_product_id_133111,33BC 6060,1,Jinasena_MasterData_Stock.product_template_brake_drum_plange,33BC 6060,,0.0,0.0,0.0,,,,
product_product_id_133112,33BC 6065,1,Jinasena_MasterData_Stock.product_template_bush_for_brake_drum,33BC 6065,,0.0,0.0,0.0,,,,
product_product_id_133113,33BC 6117,1,Jinasena_MasterData_Stock.product_template_belt_guard_bracket_1_330040,33BC 6117,,0.0,0.0,0.0,,,,
product_product_id_133114,33BC 6201,1,Jinasena_MasterData_Stock.product_template_chassis_plate_a_b,33BC 6201,,0.0,0.0,0.0,,,,
product_product_id_133115,33BC 6202,1,Jinasena_MasterData_Stock.product_template_chassis_front_plate,33BC 6202,,0.0,0.0,0.0,,,,
product_product_id_133116,33BC 6203,1,Jinasena_MasterData_Stock.product_template_chassis_inner_plate_a,33BC 6203,,0.0,0.0,0.0,,,,
product_product_id_133117,33BC 6204,1,Jinasena_MasterData_Stock.product_template_chassis_inner_plate_b,33BC 6204,,0.0,0.0,0.0,,,,
product_product_id_133118,33BC 6205,1,Jinasena_MasterData_Stock.product_template_chassis_slot_side_plate,33BC 6205,,0.0,0.0,0.0,,,,
product_product_id_133119,33BC 6206,1,Jinasena_MasterData_Stock.product_template_chassis_slot_side_plate_2,33BC 6206,,0.0,0.0,0.0,,,,
product_product_id_133120,33BC 6207,1,Jinasena_MasterData_Stock.product_template_spring_hold_pipe_plate,33BC 6207,,0.0,0.0,0.0,,,,
product_product_id_133121,33BC 6208,1,Jinasena_MasterData_Stock.product_template_spring_hold_pipe,33BC 6208,,0.0,0.0,0.0,,,,
product_product_id_133122,33BC 6209,1,Jinasena_MasterData_Stock.product_template_load_wheel_arm_mount,33BC 6209,,0.0,0.0,0.0,,,,
product_product_id_133123,33BC 6210,1,Jinasena_MasterData_Stock.product_template_chassy_suport_arm,33BC 6210,,0.0,0.0,0.0,,,,
product_product_id_133124,33BC 6211,1,Jinasena_MasterData_Stock.product_template_reinforcement_plate_l_r,33BC 6211,,0.0,0.0,0.0,,,,
product_product_id_133125,33BC 6212,1,Jinasena_MasterData_Stock.product_template_chassis_support_arm_2,33BC 6212,,0.0,0.0,0.0,,,,
product_product_id_133126,33BC 6308,1,Jinasena_MasterData_Stock.product_template_base_guard_support_2,33BC 6308,,0.0,0.0,0.0,,,,
product_product_id_133127,33BC 8101,1,Jinasena_MasterData_Stock.product_template_bracket_angle_330054,33BC 8101,,0.0,0.0,0.0,,,,
product_product_id_133128,33BC 8102,1,Jinasena_MasterData_Stock.product_template_bracket_flate_iron,33BC 8102,,0.0,0.0,0.0,,,,
product_product_id_133129,33BC 8103,1,Jinasena_MasterData_Stock.product_template_pulley_axel,33BC 8103,,0.0,0.0,0.0,,,,
product_product_id_133130,33BC 8104,1,Jinasena_MasterData_Stock.product_template_angle_liner,33BC 8104,,0.0,0.0,0.0,,,,
product_product_id_133131,33BC 8105,1,Jinasena_MasterData_Stock.product_template_tie_bar,33BC 8105,,0.0,0.0,0.0,,,,
product_product_id_133132,33BC 8106,1,Jinasena_MasterData_Stock.product_template_tie_bar_flat_iron,33BC 8106,,0.0,0.0,0.0,,,,
product_product_id_133133,33BC 8107,1,Jinasena_MasterData_Stock.product_template_bolt_tensio_angle,33BC 8107,,0.0,0.0,0.0,,,,
product_product_id_133134,33BC 8108,1,Jinasena_MasterData_Stock.product_template_pulley_guard_bracket,33BC 8108,,0.0,0.0,0.0,,,,
product_product_id_133135,33BC 8201,1,Jinasena_MasterData_Stock.product_template_huosing_bracket_angle,33BC 8201,,0.0,0.0,0.0,,,,
product_product_id_133136,33BC 8202,1,Jinasena_MasterData_Stock.product_template_reinforcement_plate_330063,33BC 8202,,0.0,0.0,0.0,,,,
product_product_id_133137,33BC 8202-1,1,Jinasena_MasterData_Stock.product_template_reinforcement_plate_330064,33BC 8202-1,,0.0,0.0,0.0,,,,
product_product_id_133138,33BC 8203,1,Jinasena_MasterData_Stock.product_template_nut_lock_plate,33BC 8203,,0.0,0.0,0.0,,,,
product_product_id_133139,33BC 8204,1,Jinasena_MasterData_Stock.product_template_spindle_housing,33BC 8204,,0.0,0.0,0.0,,,,
product_product_id_133140,33BC 8205,1,Jinasena_MasterData_Stock.product_template_spindle_shaft,33BC 8205,,0.0,0.0,0.0,,,,
product_product_id_133141,33BC 8206,1,Jinasena_MasterData_Stock.product_template_bearing_cup_330068,33BC 8206,,0.0,0.0,0.0,,,,
product_product_id_133142,33BC 8207,1,Jinasena_MasterData_Stock.product_template_axel_nut,33BC 8207,,0.0,0.0,0.0,,,,
product_product_id_133143,33BC 8208,1,Jinasena_MasterData_Stock.product_template_bolt_for_blade,33BC 8208,,0.0,0.0,0.0,,,,
product_product_id_133144,33BC 8301,1,Jinasena_MasterData_Stock.product_template_belt_guard_330071,33BC 8301,,0.0,0.0,0.0,,,,
product_product_id_133145,33BC 8302,1,Jinasena_MasterData_Stock.product_template_clutch_lock_330072,33BC 8302,,0.0,0.0,0.0,,,,
product_product_id_133146,33BC 8303,1,Jinasena_MasterData_Stock.product_template_belt_guard_supporter,33BC 8303,,0.0,0.0,0.0,,,,
product_product_id_133147,33BC 8304,1,Jinasena_MasterData_Stock.product_template_pulley_fan,33BC 8304,,0.0,0.0,0.0,,,,
product_product_id_133148,33BC 8305,1,Jinasena_MasterData_Stock.product_template_lock_plate_330075,33BC 8305,,0.0,0.0,0.0,,,,
product_product_id_133149,33BC 8306,1,Jinasena_MasterData_Stock.product_template_lock_plate_bush,33BC 8306,,0.0,0.0,0.0,,,,
product_product_id_133150,33BC 8307,1,Jinasena_MasterData_Stock.product_template_belt_guard_support,33BC 8307,,0.0,0.0,0.0,,,,
product_product_id_133151,33BC 8308,1,Jinasena_MasterData_Stock.product_template_belt_guard_support_2,33BC 8308,,0.0,0.0,0.0,,,,
product_product_id_133152,33BC 8401,1,Jinasena_MasterData_Stock.product_template_wheel_axel_330079,33BC 8401,,0.0,0.0,0.0,,,,
product_product_id_133153,33BC 8402,1,Jinasena_MasterData_Stock.product_template_wheel_axel_bush_330080,33BC 8402,,0.0,0.0,0.0,,,,
product_product_id_133154,33BC 8403,1,Jinasena_MasterData_Stock.product_template_wheel_axel_plate,33BC 8403,,0.0,0.0,0.0,,,,
product_product_id_133155,33BC 8404,1,Jinasena_MasterData_Stock.product_template_freeweel_pin,33BC 8404,,0.0,0.0,0.0,,,,
product_product_id_133156,33BC 8405,1,Jinasena_MasterData_Stock.product_template_freewheel_cover_plate,33BC 8405,,0.0,0.0,0.0,,,,
product_product_id_133157,33BC 8501,1,Jinasena_MasterData_Stock.product_template_clutch_handle,33BC 8501,,0.0,0.0,0.0,,,,
product_product_id_133158,33BC 8502,1,Jinasena_MasterData_Stock.product_template_clutch_bush,33BC 8502,,0.0,0.0,0.0,,,,
product_product_id_133159,33BC 8503,1,Jinasena_MasterData_Stock.product_template_clutch_rod_guard,33BC 8503,,0.0,0.0,0.0,,,,
product_product_id_133160,33BC 8504,1,Jinasena_MasterData_Stock.product_template_clutch_bracket,33BC 8504,,0.0,0.0,0.0,,,,
product_product_id_133161,33BC 8505,1,Jinasena_MasterData_Stock.product_template_clutch_spring,33BC 8505,,0.0,0.0,0.0,,,,
product_product_id_133162,33BC 8600,1,Jinasena_MasterData_Stock.product_template_blade_set_for_gt_8_bush_cutter,33BC 8600,,0.0,0.0,0.0,,,,
product_product_id_133163,33BC 8601,1,Jinasena_MasterData_Stock.product_template_slasher_blade,33BC 8601,,0.0,0.0,0.0,,,,
product_product_id_133164,33BC 8602,1,Jinasena_MasterData_Stock.product_template_slasher_blade_bolt,33BC 8602,,0.0,0.0,0.0,,,,
product_product_id_133165,33BC 8603,1,Jinasena_MasterData_Stock.product_template_slasher_blade_bush,33BC 8603,,0.0,0.0,0.0,,,,
product_product_id_133166,33BC 9011,1,Jinasena_MasterData_Stock.product_template_wheel_plate,33BC 9011,,0.0,0.0,0.0,,,,
product_product_id_133167,33BC 9012,1,Jinasena_MasterData_Stock.product_template_wheel_spokes_330094,33BC 9012,,0.0,0.0,0.0,,,,
product_product_id_133168,33BC 9013,1,Jinasena_MasterData_Stock.product_template_wheel_angle,33BC 9013,,0.0,0.0,0.0,,,,
product_product_id_133169,33BC 9014,1,Jinasena_MasterData_Stock.product_template_wheel_outer_ribs,33BC 9014,,0.0,0.0,0.0,,,,
product_product_id_133170,33BC 9101,1,Jinasena_MasterData_Stock.product_template_tow_bar,33BC 9101,,0.0,0.0,0.0,,,,
product_product_id_133171,33BC 9102,1,Jinasena_MasterData_Stock.product_template_cross_bar,33BC 9102,,0.0,0.0,0.0,,,,
product_product_id_133172,33BC 9103,1,Jinasena_MasterData_Stock.product_template_seat_mount_bar,33BC 9103,,0.0,0.0,0.0,,,,
product_product_id_133173,33BC 9104,1,Jinasena_MasterData_Stock.product_template_wheel_fork,33BC 9104,,0.0,0.0,0.0,,,,
product_product_id_133174,33BC 9105,1,Jinasena_MasterData_Stock.product_template_seat_plate,33BC 9105,,0.0,0.0,0.0,,,,
product_product_id_133175,33BC 9106,1,Jinasena_MasterData_Stock.product_template_splat_plate,33BC 9106,,0.0,0.0,0.0,,,,
product_product_id_133176,33BC 9107,1,Jinasena_MasterData_Stock.product_template_splat_support,33BC 9107,,0.0,0.0,0.0,,,,
product_product_id_133177,33BC 9108,1,Jinasena_MasterData_Stock.product_template_mudguard_support,33BC 9108,,0.0,0.0,0.0,,,,
product_product_id_133178,33BC 9109,1,Jinasena_MasterData_Stock.product_template_seat_side_suport,33BC 9109,,0.0,0.0,0.0,,,,
product_product_id_133179,33BC 9110,1,Jinasena_MasterData_Stock.product_template_rear_support_rods,33BC 9110,,0.0,0.0,0.0,,,,
product_product_id_133180,33BC 9111,1,Jinasena_MasterData_Stock.product_template_hitch_falt_iron,33BC 9111,,0.0,0.0,0.0,,,,
product_product_id_133181,33BC 9112,1,Jinasena_MasterData_Stock.product_template_half_round_plate,33BC 9112,,0.0,0.0,0.0,,,,
product_product_id_133182,33BC 9113,1,Jinasena_MasterData_Stock.product_template_seat_reinforcement_plate,33BC 9113,,0.0,0.0,0.0,,,,
product_product_id_133183,33BC 9114,1,Jinasena_MasterData_Stock.product_template_mud_guard,33BC 9114,,0.0,0.0,0.0,,,,
product_product_id_133184,33BC 9115,1,Jinasena_MasterData_Stock.product_template_tube_end_cup,33BC 9115,,0.0,0.0,0.0,,,,
product_product_id_133185,33BC 9201,1,Jinasena_MasterData_Stock.product_template_brack_pulling_rods,33BC 9201,,0.0,0.0,0.0,,,,
product_product_id_133186,33BC 9202,1,Jinasena_MasterData_Stock.product_template_brack_paddle,33BC 9202,,0.0,0.0,0.0,,,,
product_product_id_133187,33BC 9203,1,Jinasena_MasterData_Stock.product_template_brake_arm,33BC 9203,,0.0,0.0,0.0,,,,
product_product_id_133188,33BC 9204,1,Jinasena_MasterData_Stock.product_template_brake_paddle_hinges_a,33BC 9204,,0.0,0.0,0.0,,,,
product_product_id_133189,33BC 9205,1,Jinasena_MasterData_Stock.product_template_brake_paddle_hinges_b,33BC 9205,,0.0,0.0,0.0,,,,
product_product_id_133190,33BC 9206,1,Jinasena_MasterData_Stock.product_template_brake_shoue_arm,33BC 9206,,0.0,0.0,0.0,,,,
product_product_id_133191,33BC 9207,1,Jinasena_MasterData_Stock.product_template_brake_slotted_plate,33BC 9207,,0.0,0.0,0.0,,,,
product_product_id_133192,33BC 9208,1,Jinasena_MasterData_Stock.product_template_brake_liner_flat_iron,33BC 9208,,0.0,0.0,0.0,,,,
product_product_id_133193,33BC 9303,1,Jinasena_MasterData_Stock.product_template_hich_cross_angle,33BC 9303,,0.0,0.0,0.0,,,,
product_product_id_133194,33BC 9304,1,Jinasena_MasterData_Stock.product_template_hitch_mount_angle,33BC 9304,,0.0,0.0,0.0,,,,
product_product_id_133195,33BC 9305,1,Jinasena_MasterData_Stock.product_template_hitch_verticle_angle,33BC 9305,,0.0,0.0,0.0,,,,
product_product_id_133196,33BC 9306,1,Jinasena_MasterData_Stock.product_template_hitch_reinforcement_rod,33BC 9306,,0.0,0.0,0.0,,,,
product_product_id_133197,33BC 9307,1,Jinasena_MasterData_Stock.product_template_hitch_bush,33BC 9307,,0.0,0.0,0.0,,,,
product_product_id_133198,33BC 9308,1,Jinasena_MasterData_Stock.product_template_hitch_joint_flat_iron,33BC 9308,,0.0,0.0,0.0,,,,
product_product_id_133199,33BC 9309,1,Jinasena_MasterData_Stock.product_template_hitch_pin,33BC 9309,,0.0,0.0,0.0,,,,
product_product_id_133200,33BC 9310,1,Jinasena_MasterData_Stock.product_template_hitch_pin_ring,33BC 9310,,0.0,0.0,0.0,,,,
product_product_id_133201,33BC 9401,1,Jinasena_MasterData_Stock.product_template_hub_bush,33BC 9401,,0.0,0.0,0.0,,,,
product_product_id_133202,33BC 9402,1,Jinasena_MasterData_Stock.product_template_hube_plate,33BC 9402,,0.0,0.0,0.0,,,,
product_product_id_133203,33BC 9403,1,Jinasena_MasterData_Stock.product_template_spacer_bush_a,33BC 9403,,0.0,0.0,0.0,,,,
product_product_id_133204,33BC 9404,1,Jinasena_MasterData_Stock.product_template_spacer_bush_b,33BC 9404,,0.0,0.0,0.0,,,,
product_product_id_133205,33BC 9405,1,Jinasena_MasterData_Stock.product_template_wheel_axel_330132,33BC 9405,,0.0,0.0,0.0,,,,
